-2.175488881766796112e-02
1.050917655229568481e-01
3.624334931373596191e-02
7.622862607240676880e-02
1.263520419597625732e-01
1.202054917812347412e-01
5.110893025994300842e-02
1.386624872684478760e-01
6.813082098960876465e-02
2.074441313743591309e-01
1.699527800083160400e-01
2.800278179347515106e-02
5.193231999874114990e-02
1.833382397890090942e-01
8.447664976119995117e-02
2.119185179471969604e-01
1.589593291282653809e-01
1.760506778955459595e-01
1.094058454036712646e-01
1.306198090314865112e-01
