4.716959595680236816e-01
3.778961896896362305e-01
6.342408061027526855e-02
8.213233202695846558e-02
1.528472900390625000e-01
1.763012409210205078e-01
2.429648637771606445e-01
-9.349184483289718628e-02
1.352311223745346069e-01
-1.462470293045043945e-01
1.935270130634307861e-01
-3.149278089404106140e-02
4.848943948745727539e-01
9.527547284960746765e-03
2.494603693485260010e-01
3.820699751377105713e-01
3.394195809960365295e-02
2.474561333656311035e-01
4.737532734870910645e-01
4.286517947912216187e-02
-6.197022795677185059e-01
-8.677649497985839844e-02
-3.919866308569908142e-02
2.643671631813049316e-01
4.419183135032653809e-01
2.319433242082595825e-01
4.249188601970672607e-01
1.362032294273376465e-01
3.984704315662384033e-01
-1.967095434665679932e-01
1.786016374826431274e-01
3.443493545055389404e-01
5.331110209226608276e-02
1.054748222231864929e-01
9.356027096509933472e-02
3.386643528938293457e-01
3.207336068153381348e-01
-1.720140688121318817e-02
1.697166562080383301e-01
3.565857708454132080e-01
5.317016839981079102e-01
3.602953255176544189e-01
2.154898792505264282e-01
4.819765985012054443e-01
1.489992141723632812e-01
3.078937232494354248e-01
4.804577231407165527e-01
1.280477643013000488e-01
3.994649648666381836e-01
-1.550590544939041138e-01
