-2.328455448150634766e-01,-8.391263335943222046e-02,1.617937237024307251e-01,-1.144212037324905396e-01,-7.171387970447540283e-02,7.083433866500854492e-02,-1.392858922481536865e-01,-3.517509251832962036e-02,-3.897286951541900635e-01,-1.810277849435806274e-01,4.068466648459434509e-02,-3.223077952861785889e-01,-2.728874981403350830e-01,-2.608193457126617432e-01,-1.648669987916946411e-01,-3.117895424365997314e-01,-2.259325422346591949e-02,-3.420021235942840576e-01,5.589162185788154602e-02,-3.399565815925598145e-01
-8.980992436408996582e-02,-3.528425991535186768e-01,-2.108491212129592896e-01,-1.370736062526702881e-01,-4.307666420936584473e-02,-1.313825547695159912e-01,-1.431536674499511719e-01,-3.390555381774902344e-01,1.479249298572540283e-01,-1.091016903519630432e-01,-1.672757565975189209e-01,-3.396571278572082520e-01,1.175245419144630432e-01,4.148287326097488403e-02,-3.202257156372070312e-01,1.464834213256835938e-01,1.887405365705490112e-01,-3.931949436664581299e-01,-2.106474190950393677e-01,-2.279792129993438721e-01
-1.882413476705551147e-01,-1.080360040068626404e-01,5.307018756866455078e-02,1.085269451141357422e-01,-1.071131601929664612e-01,-3.206973969936370850e-01,-1.909241974353790283e-01,-8.171191066503524780e-02,-1.003030762076377869e-01,-2.081220149993896484e-01,-3.524072468280792236e-01,-3.820348083972930908e-01,5.589983612298965454e-02,2.258161269128322601e-02,-1.000986434519290924e-02,7.971674203872680664e-02,-2.718434631824493408e-01,-2.144161462783813477e-01,7.706556469202041626e-02,-3.485508635640144348e-02
1.299155317246913910e-02,-3.578094542026519775e-01,1.711985766887664795e-01,1.105519309639930725e-01,1.942969486117362976e-02,-2.755831480026245117e-01,-4.963970184326171875e-02,-2.665008231997489929e-02,1.698186248540878296e-01,-2.362278103828430176e-01,-3.778099119663238525e-01,-2.788997888565063477e-01,-2.457394003868103027e-01,-2.106994986534118652e-01,-7.266388088464736938e-02,-1.924228519201278687e-01,-7.454387098550796509e-02,1.091252565383911133e-01,-9.313845634460449219e-02,2.183386310935020447e-02
9.058618545532226562e-02,-9.362288564443588257e-02,-6.436076015233993530e-02,-5.521615594625473022e-02,-1.443325132131576538e-01,3.921580687165260315e-02,-3.258237242698669434e-02,-6.258994340896606445e-02,-3.331785798072814941e-01,5.099470168352127075e-02,-3.448646515607833862e-02,-7.518161833286285400e-02,-7.094684243202209473e-02,5.863796174526214600e-02,3.950705006718635559e-02,-4.447738528251647949e-01,-1.374094188213348389e-01,-6.514983624219894409e-02,-3.190712928771972656e-01,2.293246239423751831e-02
-2.799836397171020508e-01,-1.046729460358619690e-02,-2.075764089822769165e-01,6.058049947023391724e-02,-2.212831079959869385e-01,-2.039780840277671814e-02,-2.916141152381896973e-01,-7.798817940056324005e-03,-2.652830183506011963e-01,-2.749829590320587158e-01,-3.192167878150939941e-01,1.871167719364166260e-01,-1.012629596516489983e-03,-2.170411795377731323e-01,-1.133903115987777710e-01,-2.972843050956726074e-01,-2.471659332513809204e-01,1.614911258220672607e-01,2.996602095663547516e-02,1.237263530492782593e-01
-3.981546163558959961e-01,8.335683494806289673e-02,-2.885237336158752441e-01,8.652167767286300659e-02,-3.409143388271331787e-01,4.725946113467216492e-02,-1.339564323425292969e-01,-2.078187912702560425e-01,-6.103787943720817566e-02,-1.487094443291425705e-02,9.880786389112472534e-02,-5.873157456517219543e-02,4.385707154870033264e-02,-1.367175132036209106e-01,-3.846198022365570068e-01,-3.981749415397644043e-01,-2.880071848630905151e-02,-2.235995680093765259e-01,7.104624062776565552e-02,6.278479844331741333e-02
-6.947979331016540527e-02,-3.984285295009613037e-01,-2.565342001616954803e-02,-9.796870499849319458e-02,-1.671268790960311890e-01,-1.606109589338302612e-01,-5.226061120629310608e-02,-1.574597656726837158e-01,6.194451078772544861e-02,-4.297240674495697021e-01,-3.136777877807617188e-02,1.690945625305175781e-01,-2.071581035852432251e-02,-7.056254893541336060e-02,-6.920590251684188843e-02,-3.733724653720855713e-01,-4.189120605587959290e-02,3.879681974649429321e-02,7.579795550554990768e-03,-3.429624140262603760e-01
-9.334105998277664185e-02,-2.616599500179290771e-01,2.033479213714599609e-01,7.274539768695831299e-02,-2.874731421470642090e-01,-3.808647990226745605e-01,-1.409828811883926392e-01,-3.503306508064270020e-01,-3.322328329086303711e-01,3.431433811783790588e-02,-3.521827161312103271e-01,-3.835187852382659912e-01,-2.763695642352104187e-02,-2.069185972213745117e-01,1.761731952428817749e-01,-2.943239808082580566e-01,-3.325316607952117920e-01,6.512664258480072021e-02,1.372740864753723145e-01,1.371111273765563965e-01
2.341717295348644257e-02,-2.153010666370391846e-01,-1.659509167075157166e-02,-5.219668895006179810e-02,1.188660115003585815e-01,7.026049494743347168e-02,-3.091368377208709717e-01,-1.706477105617523193e-01,1.625140160322189331e-01,-3.028528988361358643e-01,-3.133547306060791016e-01,-1.760123670101165771e-01,1.075554788112640381e-01,-4.011077880859375000e-01,-4.406015276908874512e-01,6.579138338565826416e-02,9.103461354970932007e-02,-1.204760149121284485e-01,5.688256770372390747e-02,-1.123073026537895203e-01
