-1.985850185155868530e-01,1.849189996719360352e-01,1.229855641722679138e-01,6.913090497255325317e-02,2.417419552803039551e-01,-7.421522587537765503e-02,-3.531542792916297913e-02,2.736778557300567627e-01,2.488337457180023193e-02,6.693506985902786255e-02,-1.694836914539337158e-01,1.482829302549362183e-01,2.072644680738449097e-01,2.365599721670150757e-01,-1.564302444458007812e-01,-2.509196288883686066e-02,2.932629734277725220e-02,2.057671546936035156e-02,2.161493897438049316e-01,-2.349396198987960815e-01,-1.018672436475753784e-01,-8.561643213033676147e-02,1.468631029129028320e-01,1.548866331577301025e-01,1.744682937860488892e-01,-2.176759093999862671e-01,-6.644325703382492065e-02,4.386832192540168762e-02,-9.571888297796249390e-02,1.657927781343460083e-01,6.950012408196926117e-03,-2.493710517883300781e-01,-1.313696801662445068e-01,-1.986097097396850586e-01,-2.174304239451885223e-02,1.260308772325515747e-01,1.095926039852201939e-03,2.995967566967010498e-01,5.440298095345497131e-02,-1.547077149152755737e-01,-2.839299738407135010e-01,1.499790102243423462e-01,1.730163842439651489e-01,2.738706581294536591e-02,3.288366645574569702e-02,4.631880298256874084e-02,-9.100473672151565552e-02,-2.648014128208160400e-01,2.502595782279968262e-01,-4.891490563750267029e-02
1.105674579739570618e-01,-1.890707463026046753e-01,-7.457389682531356812e-02,8.751805126667022705e-02,-1.280119717121124268e-01,2.929731607437133789e-01,2.864844799041748047e-01,-2.640315890312194824e-01,1.235812306404113770e-01,4.962861165404319763e-02,5.975949391722679138e-02,9.334333986043930054e-02,-1.820526868104934692e-01,5.975278839468955994e-02,-2.041831761598587036e-01,-8.835415542125701904e-02,2.882034182548522949e-01,1.517130434513092041e-01,-5.399895086884498596e-02,1.598615497350692749e-01,-1.887242197990417480e-01,1.322861611843109131e-01,-1.643623262643814087e-01,-1.574549227952957153e-01,-2.181862294673919678e-01,-2.414959669113159180e-01,-2.165080010890960693e-01,-5.741662904620170593e-02,-3.044924931600689888e-03,8.398103713989257812e-02,3.046700544655323029e-02,-1.476412117481231689e-01,1.520225107669830322e-01,8.856596052646636963e-02,-2.825856767594814301e-02,-7.541003078222274780e-02,2.761188745498657227e-01,2.306179106235504150e-01,-2.536014020442962646e-01,1.396551914513111115e-02,1.747931391000747681e-01,1.135116443037986755e-01,-7.477027177810668945e-02,1.395474374294281006e-01,1.096042320132255554e-01,-1.851636767387390137e-01,-2.527295649051666260e-01,3.151383101940155029e-01,1.888027191162109375e-01,1.735579818487167358e-01
-1.959352046251296997e-01,-1.061477418988943100e-02,2.970968484878540039e-01,2.172565907239913940e-01,1.746828705072402954e-01,2.023066207766532898e-02,-4.361484944820404053e-02,2.605753839015960693e-01,1.528231948614120483e-01,1.368764936923980713e-01,7.977680116891860962e-02,6.439106911420822144e-02,1.279576569795608521e-01,4.643981903791427612e-02,-1.477591544389724731e-01,-2.051330953836441040e-01,-9.223338216543197632e-02,2.147947400808334351e-01,7.477539032697677612e-02,7.450737059116363525e-02,-2.057495713233947754e-01,-8.245683461427688599e-02,1.501355469226837158e-01,-2.510649561882019043e-01,-1.339391022920608521e-01,1.884611696004867554e-01,-1.197685599327087402e-01,-6.985115259885787964e-02,7.006520777940750122e-02,-2.868284471333026886e-02,-1.438582595437765121e-02,1.062613800168037415e-01,-5.736520886421203613e-02,-1.226286068558692932e-01,-2.786614298820495605e-01,-2.729054987430572510e-01,-3.305490612983703613e-01,1.251586079597473145e-01,-1.045691445469856262e-01,-2.733413279056549072e-01,1.554116606712341309e-01,-1.269635558128356934e-01,1.395657062530517578e-01,-1.449878811836242676e-01,-1.131431832909584045e-01,-1.855174899101257324e-01,-3.836993128061294556e-02,1.542613059282302856e-01,1.738967895507812500e-01,2.381805777549743652e-01
-6.177545711398124695e-02,-2.720586359500885010e-01,6.799248978495597839e-03,-8.794736862182617188e-02,-5.653416365385055542e-02,-1.209570020437240601e-01,7.133334130048751831e-02,-1.687857508659362793e-01,-8.366537094116210938e-02,-1.225467994809150696e-01,2.294629067182540894e-01,-9.501601010560989380e-02,2.232629656791687012e-01,9.103082120418548584e-02,-2.617251276969909668e-01,-2.130798064172267914e-02,-3.823025897145271301e-02,-1.017274186015129089e-01,1.946453005075454712e-03,-2.446873337030410767e-01,-2.577250301837921143e-01,1.176914796233177185e-01,-2.989200353622436523e-01,-8.450417220592498779e-02,9.544784575700759888e-02,-1.646623313426971436e-01,2.142673879861831665e-01,1.909493952989578247e-01,-2.483779191970825195e-02,2.267553955316543579e-01,2.280710637569427490e-01,-1.369922310113906860e-01,-4.457687959074974060e-02,1.052513197064399719e-01,2.677920162677764893e-01,-3.973672911524772644e-02,1.056110635399818420e-01,9.124219417572021484e-02,2.473115026950836182e-01,-3.153671324253082275e-02,2.695058584213256836e-01,1.154593229293823242e-01,3.515378013253211975e-02,1.030810400843620300e-01,1.779158264398574829e-01,-2.362889498472213745e-01,-2.734086513519287109e-01,-1.326939370483160019e-02,8.891630172729492188e-02,-1.091695800423622131e-01
-1.650323122739791870e-01,5.619207397103309631e-02,2.465065009891986847e-02,1.850323937833309174e-02,-1.858135908842086792e-01,-4.617549106478691101e-02,-3.499832376837730408e-02,-8.933173120021820068e-02,-7.519815862178802490e-02,2.469169944524765015e-01,-9.616823494434356689e-02,2.131058834493160248e-02,-8.488042652606964111e-02,-1.551330387592315674e-01,2.856963574886322021e-01,-7.110165897756814957e-03,2.427667826414108276e-01,-1.882016211748123169e-01,-6.413494795560836792e-02,2.181245535612106323e-01,4.686126112937927246e-02,2.960534766316413879e-02,-5.736061558127403259e-02,-2.904491499066352844e-02,9.832623600959777832e-02,-1.850876361131668091e-01,-2.384829819202423096e-01,2.196218967437744141e-01,-9.886765480041503906e-02,1.344918012619018555e-01,1.212743073701858521e-01,-2.945823967456817627e-01,-2.832849323749542236e-01,2.188598811626434326e-01,8.145640790462493896e-02,-4.368688538670539856e-02,3.079451322555541992e-01,-1.044045463204383850e-01,1.518929898738861084e-01,-8.861222304403781891e-03,1.883793324232101440e-01,-1.832344532012939453e-01,-2.002644352614879608e-02,-1.359755396842956543e-01,-2.582060992717742920e-01,-2.224771864712238312e-02,-2.473085671663284302e-01,2.794630527496337891e-01,2.731646001338958740e-01,-2.179456502199172974e-01
2.544903010129928589e-02,-2.391650229692459106e-01,-6.895511597394943237e-02,-6.821531802415847778e-02,9.872311353683471680e-02,-5.804216489195823669e-02,1.112134382128715515e-01,2.010718137025833130e-01,-1.901317089796066284e-01,1.767306625843048096e-01,-2.019221782684326172e-01,-1.348725110292434692e-01,1.632331497967243195e-02,-2.073639035224914551e-01,1.504549086093902588e-01,-2.242316454648971558e-01,5.406442657113075256e-02,-2.457634210586547852e-01,3.044463321566581726e-02,-9.131883829832077026e-02,1.991891115903854370e-01,4.784394055604934692e-02,-6.643880158662796021e-02,5.638128519058227539e-02,-7.086676359176635742e-02,1.666105985641479492e-01,2.059913426637649536e-01,5.740531161427497864e-02,2.398941963911056519e-01,1.646421104669570923e-01,2.140559256076812744e-01,-1.557879596948623657e-01,-4.653475806117057800e-02,-1.763166785240173340e-01,7.771581411361694336e-02,-2.782354056835174561e-01,5.006685853004455566e-02,-9.992589801549911499e-02,2.257367372512817383e-01,-2.523302137851715088e-01,1.808228045701980591e-01,1.389285475015640259e-01,-1.875537186861038208e-01,-1.884991675615310669e-01,-1.081689447164535522e-01,1.890965402126312256e-01,-1.027751043438911438e-01,-7.266840338706970215e-02,-1.468907147645950317e-01,-2.482863962650299072e-01
-1.173512265086174011e-02,5.422994121909141541e-02,-1.446705162525177002e-01,3.971215710043907166e-02,7.867858558893203735e-02,2.572886347770690918e-01,-2.920764125883579254e-02,1.959851533174514771e-01,-1.353750526905059814e-01,1.795257776975631714e-01,-9.480536729097366333e-02,1.764850616455078125e-01,2.123925536870956421e-01,2.563249766826629639e-01,2.701749503612518311e-01,-7.931876927614212036e-02,5.613264441490173340e-02,2.416724860668182373e-01,-1.347755938768386841e-01,-2.364199608564376831e-02,-5.014823004603385925e-02,1.133684143424034119e-01,2.225331217050552368e-02,-2.135631628334522247e-02,-1.809704750776290894e-01,1.496361196041107178e-01,-2.512994706630706787e-01,4.434300586581230164e-02,2.475953102111816406e-02,1.853167116641998291e-01,3.531481698155403137e-02,-6.689905375242233276e-02,-1.281586438417434692e-01,-1.648677140474319458e-01,1.537452936172485352e-01,2.126888930797576904e-01,1.435656994581222534e-01,5.816180258989334106e-02,-5.535238608717918396e-02,-8.873227983713150024e-02,2.959419786930084229e-01,2.204157114028930664e-01,6.087105721235275269e-03,3.947773203253746033e-02,1.424183137714862823e-02,-1.819801032543182373e-01,7.285889983177185059e-02,1.213829070329666138e-01,-3.171014189720153809e-01,-8.222300559282302856e-02
-1.403602659702301025e-01,1.029920876026153564e-01,1.341383624821901321e-02,-2.121875435113906860e-01,-2.753006517887115479e-01,2.358156740665435791e-01,-2.370393425226211548e-01,5.578712373971939087e-02,2.004189491271972656e-01,-7.759626209735870361e-02,8.974230289459228516e-02,-1.783491373062133789e-01,1.667117476463317871e-01,8.796882629394531250e-02,1.895291954278945923e-01,-2.602987289428710938e-01,2.304870784282684326e-01,-6.690841168165206909e-02,1.602765023708343506e-01,-1.759665459394454956e-01,-8.509598672389984131e-02,-2.150368839502334595e-01,-3.231897354125976562e-01,-1.429363340139389038e-01,2.071188986301422119e-01,1.352079361677169800e-01,3.456148505210876465e-02,3.968133032321929932e-02,2.866585254669189453e-01,2.817862629890441895e-01,5.019572004675865173e-02,-2.248549014329910278e-01,2.278884202241897583e-01,6.396615505218505859e-02,2.401039004325866699e-02,1.140464749187231064e-02,-8.612710237503051758e-02,-1.959455013275146484e-01,-2.839619219303131104e-01,1.403200030326843262e-01,9.126262366771697998e-02,1.584021747112274170e-01,2.533350288867950439e-01,-1.291719675064086914e-01,-1.002547610551118851e-02,2.442613989114761353e-02,5.161353386938571930e-03,3.032217919826507568e-01,-1.577422954142093658e-02,-6.976938992738723755e-02
-1.483649760484695435e-01,2.103259973227977753e-02,9.670747071504592896e-02,1.734552979469299316e-01,-1.444859150797128677e-02,4.836854990571737289e-03,1.338116271654143929e-04,2.030469328165054321e-01,-3.245502710342407227e-01,2.184253334999084473e-01,2.519384920597076416e-01,-9.470557793974876404e-03,-9.169153869152069092e-02,1.482143700122833252e-01,2.553862631320953369e-01,-1.647154837846755981e-01,-6.233803927898406982e-02,4.125414788722991943e-02,-8.235514163970947266e-02,2.291432768106460571e-01,1.711620390415191650e-01,9.452093392610549927e-02,3.421973437070846558e-02,3.757811337709426880e-02,1.165188029408454895e-01,2.067556381225585938e-01,9.681723266839981079e-02,9.853589348495006561e-03,-2.500782012939453125e-01,-1.452981233596801758e-01,1.836517900228500366e-01,-8.974987268447875977e-02,2.540866136550903320e-01,-2.371669411659240723e-01,-2.412033528089523315e-01,-5.141628906130790710e-02,-2.762178778648376465e-01,-1.661396771669387817e-01,3.893806366249918938e-03,-1.990224123001098633e-01,2.588250935077667236e-01,-3.345649689435958862e-02,-1.123026609420776367e-01,-2.449701130390167236e-01,2.557247579097747803e-01,2.490661889314651489e-01,-2.977189719676971436e-01,-5.498988181352615356e-02,1.114333868026733398e-01,-1.662859618663787842e-01
1.045994088053703308e-01,1.870027929544448853e-01,1.682265251874923706e-01,-6.661283224821090698e-02,-1.191520467400550842e-01,2.596601843833923340e-01,1.173479184508323669e-01,-2.114734947681427002e-01,2.875786125659942627e-01,-2.954620420932769775e-01,-5.410974845290184021e-02,-3.163158595561981201e-01,2.116435952484607697e-02,-1.101144775748252869e-01,2.184744179248809814e-01,1.993703395128250122e-01,-1.431176513433456421e-01,2.480569630861282349e-01,-8.604592084884643555e-02,3.460522368550300598e-02,-2.405738979578018188e-01,8.268620818853378296e-02,-2.961505055427551270e-01,-1.887871697545051575e-02,-2.408591061830520630e-01,1.767083257436752319e-01,2.473654747009277344e-01,6.011391058564186096e-02,3.840880841016769409e-02,-2.219959944486618042e-01,2.878128290176391602e-01,-2.011775076389312744e-01,-2.955198287963867188e-01,-5.439136177301406860e-03,1.283614039421081543e-01,1.110868453979492188e-01,-1.703707575798034668e-01,-2.428088635206222534e-01,-2.217311784625053406e-02,-1.931035071611404419e-01,-1.159534156322479248e-01,2.781172096729278564e-01,2.233514338731765747e-01,8.944119513034820557e-02,1.155630052089691162e-01,9.738728404045104980e-02,2.270741909742355347e-01,1.352315396070480347e-01,-2.085055112838745117e-01,3.700320422649383545e-02
